Airline,Source,Destination,Duration,Total_Stops,Additional_Info,Day_of_Journey,Travelling_time,Price
1,2,2,1255,1,0,3,2,7480
2,0,0,305,1,0,0,2,14815
1,1,1,1185,1,0,6,3,12173
1,0,0,1075,2,0,4,0,7664
1,2,2,1560,2,0,3,2,12777
4,2,2,705,1,0,0,1,8837
2,1,1,775,1,1,5,3,10844
2,1,1,800,1,0,4,1,14571
0,2,2,810,1,0,5,1,6093
0,2,2,455,1,0,0,1,7514
0,2,2,195,0,0,5,2,6015
2,2,2,1105,1,1,1,1,12898
1,2,2,1455,1,0,6,3,8792
0,0,0,170,0,0,2,1,4823
3,0,0,160,0,2,4,0,3919
0,3,3,140,0,0,5,2,3597
3,4,4,90,0,0,1,0,2017
7,0,0,170,0,0,3,3,3383
3,4,4,90,0,2,1,3,1965
2,2,2,620,1,1,0,0,10262
2,2,2,745,1,0,6,2,17234
2,1,1,520,1,0,4,3,14178
0,2,2,325,1,0,2,0,5636
0,0,0,175,0,0,0,3,4823
1,2,2,1255,1,0,1,2,7480
2,1,1,1285,1,0,4,3,14571
0,4,4,90,0,0,3,1,13999
2,1,1,1480,1,0,5,3,14151
1,0,0,170,0,0,5,3,6121
3,3,3,135,0,2,4,1,3543
1,2,2,1410,2,0,5,3,10651
2,2,2,1760,2,0,1,3,15129
0,2,2,315,1,0,0,1,6582
2,2,2,425,2,1,0,0,15544
0,2,2,420,1,0,2,3,8574
0,4,4,90,0,0,1,0,4784
0,2,2,425,1,0,2,0,6818
2,0,0,1165,1,0,3,2,25735
2,2,2,1775,2,0,2,2,9483
2,2,2,1025,2,1,0,3,10368
4,2,2,720,1,0,2,1,8073
0,1,1,165,0,0,3,3,4778
2,1,1,520,1,0,5,3,13941
2,1,1,365,1,1,5,2,10844
2,1,1,800,1,1,3,1,10844
3,1,1,145,0,2,4,1,3841
2,1,1,590,1,1,2,1,10844
2,2,2,820,2,1,2,0,8728
2,1,1,1080,1,0,5,3,11467
4,2,2,390,1,0,0,1,15078
4,2,2,510,1,0,3,2,7198
1,2,2,640,1,0,0,3,8372
4,2,2,570,1,1,0,2,7308
3,2,2,270,1,2,2,1,4414
0,1,1,150,0,0,3,2,5224
2,0,0,625,1,1,3,0,7832
0,0,0,165,0,0,1,0,6860
4,2,2,755,1,1,0,2,15136
2,2,2,1665,1,1,2,2,5963
1,2,2,1305,2,0,2,3,8665
2,2,2,1760,2,0,1,3,15129
3,1,1,150,0,2,5,2,3841
4,2,2,930,1,0,4,1,13377
2,2,2,1380,2,0,1,0,16914
2,2,2,1005,1,1,4,0,10262
0,1,1,280,1,0,3,2,5386
2,1,1,450,1,0,2,3,14388
2,2,2,810,2,0,0,0,15129
0,2,2,635,1,0,2,1,6442
2,2,2,1025,2,1,2,3,10368
2,2,2,1670,1,0,3,2,12767
2,2,2,805,1,1,3,2,10262
4,2,2,780,1,0,4,1,7408
4,2,2,660,1,0,3,1,13587
1,1,1,905,1,0,2,2,8891
0,2,2,895,1,0,3,1,5883
2,2,2,1415,1,1,3,2,10262
2,1,1,1415,1,1,4,3,10844
2,1,1,800,1,0,3,1,14781
0,3,3,145,0,0,4,2,6297
7,1,1,150,0,0,3,3,4409
1,2,2,500,2,0,4,1,12383
3,4,4,90,0,0,1,2,2017
1,4,4,850,1,0,0,3,12308
3,3,3,140,0,0,0,2,3384
2,0,0,435,1,1,4,1,9134
0,2,2,325,1,0,5,0,7464
4,2,2,540,1,1,5,1,6093
4,2,2,890,1,0,6,0,15237
2,4,4,85,0,1,5,1,4995
1,2,2,180,0,0,4,2,6934
2,1,1,775,1,0,4,3,13784
7,1,1,155,0,0,5,1,4409
4,2,2,375,1,0,0,2,15898
1,2,2,1560,2,0,1,2,11989
3,4,4,90,0,0,2,2,2017
4,2,2,845,1,0,6,0,11098
0,2,2,480,1,0,1,2,6794
2,1,1,730,1,1,5,3,10844
4,2,2,630,2,0,1,2,34608
1,2,2,180,0,0,2,2,6094
0,1,1,315,1,0,3,2,4565
1,2,2,2280,3,0,0,0,10493
1,2,2,1410,2,0,3,3,9653
1,0,0,1670,2,0,0,1,12305
1,0,0,165,0,0,2,1,6961
4,2,2,395,1,0,2,1,9794
4,2,2,480,1,0,0,2,13377
2,2,2,1005,1,1,0,0,12898
4,2,2,470,1,0,3,1,7155
4,2,2,630,1,0,0,2,13377
6,0,0,170,0,0,1,1,4668
0,0,0,290,1,0,3,1,8110
2,0,0,180,0,1,1,1,4544
1,2,2,1595,2,0,3,2,9653
2,1,1,590,1,0,5,1,14781
8,0,0,170,0,0,1,1,5969
3,4,4,90,0,0,0,2,2017
2,1,1,395,1,0,3,2,14151
2,1,1,730,1,0,4,2,13731
2,2,2,590,1,1,6,1,15400
2,1,1,1520,1,1,3,1,8066
2,2,2,2230,2,0,6,0,21314
1,0,0,700,1,0,3,1,14069
2,4,4,90,0,1,4,2,2470
0,1,1,155,0,0,2,3,4804
1,0,0,425,1,0,4,0,9029
0,1,1,155,0,0,3,0,4804
2,2,2,1195,2,0,3,3,15129
0,4,4,85,0,0,6,3,2754
2,1,1,665,1,0,4,3,13364
0,1,1,280,1,0,6,2,6933
2,2,2,810,2,0,5,3,15129
4,2,2,455,1,0,4,1,11200
2,4,4,85,0,1,2,0,3210
2,4,4,90,0,0,1,1,8040
2,2,2,830,2,1,4,2,10919
0,2,2,515,1,0,3,1,6442
0,2,2,195,0,0,4,2,4729
0,2,2,625,1,0,0,1,6442
3,1,1,140,0,2,4,3,3841
1,2,2,1410,2,0,2,3,10441
4,2,2,660,1,0,6,1,13587
2,1,1,1080,1,0,2,3,11467
0,3,3,135,0,0,6,2,7295
3,3,3,135,0,0,5,1,3597
4,2,2,755,1,0,3,1,7787
0,2,2,860,1,0,0,1,14871
0,3,3,165,0,0,5,2,3540
0,2,2,940,1,0,6,1,6442
7,0,0,165,0,0,0,1,3383
7,1,1,150,0,0,3,3,4409
0,3,3,140,0,0,3,1,3850
4,2,2,555,1,0,0,2,8018
2,1,1,1120,1,0,4,3,11467
6,0,0,170,0,0,3,1,4668
2,2,2,1525,2,0,0,2,13922
1,4,4,80,0,0,2,1,3625
7,1,1,150,0,0,5,3,5989
0,0,0,170,0,0,6,0,4423
2,2,2,195,0,0,1,1,9564
2,1,1,1545,1,1,4,2,8529
1,1,1,155,0,0,3,3,4145
0,1,1,155,0,0,1,2,4804
0,2,2,490,1,0,6,2,6938
2,0,0,1420,1,0,0,1,14815
4,2,2,705,1,0,0,1,15077
2,2,2,560,2,0,5,1,13014
1,1,1,875,2,0,4,0,11201
2,1,1,1295,1,0,3,3,12692
4,2,2,385,1,0,6,1,9646
2,2,2,335,1,0,4,3,16079
1,1,1,1555,2,0,2,1,6117
4,2,2,615,1,0,4,2,6795
1,4,4,80,0,0,6,3,3100
2,2,2,620,1,0,3,0,15851
6,3,3,135,0,0,3,1,3687
0,0,0,180,0,0,2,2,4990
2,2,2,1425,1,0,3,3,15554
4,2,2,795,1,0,5,1,9526
0,2,2,195,0,0,5,0,6015
1,1,1,590,2,0,5,2,10676
2,2,2,1100,1,1,0,3,12898
2,2,2,1760,2,0,0,3,15129
4,2,2,465,1,0,3,1,13378
3,1,1,145,0,0,6,1,4174
4,2,2,455,1,0,1,1,9103
0,3,3,140,0,0,4,1,3850
6,2,2,190,0,0,4,2,6216
6,1,1,385,1,0,4,2,8610
2,1,1,1005,1,1,3,2,10539
0,2,2,625,1,0,1,1,6674
4,2,2,780,1,0,0,1,7618
0,0,0,175,0,0,6,0,3943
6,0,0,155,0,0,6,2,11913
0,0,0,170,0,0,1,3,6860
2,2,2,810,2,0,4,0,13292
4,2,2,795,1,0,0,0,17057
2,2,2,810,2,0,3,0,13014
1,2,2,2170,2,0,6,1,11552
0,3,3,145,0,0,1,1,6297
0,3,3,145,0,0,6,1,4332
1,2,2,170,0,0,3,0,5674
4,2,2,730,1,1,1,1,10711
2,1,1,505,1,0,4,1,11467
1,1,1,1335,2,0,2,2,12434
1,2,2,185,0,0,0,3,5201
6,0,0,155,0,0,5,2,4878
2,2,2,1375,2,0,3,0,13014
3,3,3,135,0,0,3,1,3597
1,0,0,1580,2,0,6,1,12599
2,1,1,1660,1,1,4,3,10844
2,2,2,1005,1,1,1,0,12898
0,0,0,170,0,0,4,2,3943
4,2,2,750,1,0,4,2,7198
3,1,1,315,1,0,5,2,4963
0,0,0,170,0,0,3,2,12649
4,2,2,450,1,0,0,1,17267
2,2,2,715,1,1,3,1,12373
2,0,0,785,1,1,6,1,13502
4,2,2,440,1,0,3,1,11622
3,1,1,140,0,0,6,3,5515
2,1,1,1080,1,1,2,3,9314
4,2,2,520,1,0,2,1,11789
0,0,0,170,0,0,1,3,4823
1,2,2,1210,2,0,2,2,10467
4,2,2,480,1,0,2,2,7408
1,2,2,1640,1,0,5,1,7480
3,1,1,140,0,2,2,3,3841
3,3,3,140,0,2,5,2,3543
1,2,2,2280,3,0,0,0,10493
4,2,2,455,1,0,0,1,9103
2,1,1,345,1,1,2,2,10844
0,0,0,170,0,0,4,3,4823
7,0,0,165,0,0,6,3,4482
2,1,1,1655,1,1,4,1,8529
1,2,2,180,0,0,6,2,7931
2,1,1,865,1,1,5,3,9663
2,2,2,560,2,1,6,1,10368
1,1,1,590,2,0,5,2,10151
3,3,3,140,0,2,0,2,3543
4,2,2,390,1,0,6,3,7530
4,2,2,455,1,0,3,2,6805
5,0,0,175,0,0,1,1,3419
7,0,0,170,0,0,4,3,7120
2,1,1,1075,1,0,1,2,14151
1,4,4,80,0,0,4,1,3100
2,1,1,1285,1,0,4,2,12121
3,4,4,90,0,0,2,0,2017
3,4,4,90,0,2,5,0,2647
0,2,2,320,1,0,4,2,6147
2,2,2,600,2,0,6,3,14237
2,1,1,730,1,0,4,3,13044
2,2,2,1005,1,0,5,0,15554
3,0,0,170,0,0,2,1,4423
1,2,2,640,1,0,3,3,8372
2,1,1,1655,1,1,5,3,10844
6,1,1,1550,1,0,5,2,9555
1,2,2,970,2,0,2,2,8839
1,1,1,1830,2,0,2,2,10151
1,1,1,1210,2,0,3,1,11432
3,0,0,170,0,2,0,1,4319
1,1,1,1830,2,0,3,2,9626
1,1,1,1615,1,0,5,2,10623
2,2,2,195,0,0,3,1,9564
2,1,1,400,1,0,3,2,14781
2,0,0,180,0,0,2,1,7229
0,2,2,480,1,0,3,2,5684
2,1,1,1655,1,0,5,0,14388
3,0,0,170,0,2,3,1,5515
2,1,1,1540,1,0,4,3,12692
2,1,1,575,1,1,5,1,9314
3,1,1,150,0,0,5,2,3873
3,1,1,140,0,2,6,3,4807
4,2,2,615,1,0,3,1,14848
0,2,2,425,1,0,2,0,6171
3,4,4,90,0,2,0,2,1965
2,1,1,690,1,1,4,1,10539
7,0,0,165,0,0,6,1,4483
4,2,2,795,1,0,2,1,8371
2,2,2,870,1,0,0,2,15764
2,1,1,425,1,1,3,2,10844
1,1,1,765,2,0,5,2,11642
0,0,0,170,0,0,2,0,4423
6,0,0,170,0,0,5,1,4878
3,4,4,90,0,0,3,2,2227
2,1,1,1545,1,1,2,2,10844
7,1,1,150,0,0,0,3,4107
6,1,1,1660,1,0,6,1,11262
2,2,2,1355,1,1,2,2,10262
2,0,0,175,0,1,5,2,4544
2,0,0,185,0,1,4,3,6144
5,0,0,175,0,0,4,1,5706
2,0,0,390,1,1,4,0,5853
2,1,1,860,2,1,1,1,10118
1,1,1,1200,2,0,5,1,14687
4,2,2,465,1,1,0,1,9254
2,2,2,1125,2,1,6,1,10368
2,1,1,400,1,0,3,2,14571
2,0,0,175,0,1,6,2,7229
0,2,2,860,1,0,3,1,6093
4,2,2,780,1,0,1,1,16023
0,3,3,140,0,0,3,2,3597
2,1,1,1015,1,1,6,1,8824
0,2,2,345,1,0,1,0,7060
2,1,1,1160,1,0,6,2,14231
2,0,0,185,0,1,2,3,4544
2,2,2,1665,1,0,1,2,16289
0,1,1,165,0,0,6,1,6565
0,3,3,140,0,0,4,2,3597
1,2,2,765,1,0,2,3,7480
6,1,1,1065,1,0,3,2,9922
2,0,0,180,0,0,0,2,7229
2,2,2,995,2,0,5,3,14300
2,2,2,1570,1,0,2,0,12242
4,2,2,455,1,0,0,1,10678
4,2,2,780,1,1,0,1,9450
0,1,1,160,0,0,1,3,4174
2,0,0,180,0,1,1,1,4544
0,1,1,280,1,0,2,2,5386
2,2,2,1430,2,0,4,3,15129
0,2,2,490,1,0,5,2,6412
2,2,2,1760,2,0,3,3,15339
2,0,0,165,0,0,6,0,7229
6,0,0,170,0,0,6,1,4878
7,1,1,155,0,0,1,1,3807
2,2,2,1145,1,1,5,2,12373
2,1,1,570,1,0,3,2,14571
2,2,2,520,1,1,4,3,10262
2,2,2,1325,1,1,4,3,10577
6,4,4,1560,1,0,0,3,12395
3,1,1,155,0,2,5,1,3841
7,2,2,470,1,0,2,1,8759
0,2,2,645,1,0,3,0,7738
0,2,2,630,1,0,5,2,7503
0,2,2,845,1,0,2,1,5883
2,1,1,800,1,0,4,3,12692
0,0,0,170,0,0,0,1,4823
3,4,4,90,0,0,0,0,2017
1,2,2,1180,2,0,4,2,8603
2,0,0,175,0,1,4,1,5769
2,1,1,1400,1,0,4,3,12681
3,0,0,160,0,0,0,0,3625
0,2,2,975,1,0,3,1,8854
0,4,4,90,0,0,2,0,2754
1,2,2,555,1,0,4,1,8372
2,2,2,1235,1,1,4,2,10262
1,3,3,135,0,0,6,1,10810
0,3,3,145,0,0,5,0,3540
2,0,0,185,0,0,3,3,8016
0,0,0,170,0,0,1,1,6860
7,2,2,340,1,0,5,2,6451
2,1,1,1120,1,0,2,3,13067
2,1,1,1500,1,0,2,2,11467
1,1,1,795,1,0,3,1,10203
7,1,1,150,0,0,1,3,4082
1,2,2,500,2,0,1,1,13276
2,0,0,420,2,0,1,1,23001
2,1,1,1550,1,1,3,3,10844
0,0,0,175,0,0,3,3,4990
2,0,0,550,1,1,1,0,10037
2,1,1,520,1,0,2,3,14388
0,0,0,170,0,0,6,2,7303
1,2,2,1305,2,0,6,3,12287
2,1,1,400,1,1,3,2,10844
2,4,4,90,0,1,4,1,4995
4,2,2,440,1,0,0,1,9794
0,1,1,240,1,0,3,1,4226
0,2,2,845,1,0,3,1,7318
2,1,1,735,1,1,4,3,8529
1,1,1,1830,2,0,4,2,9416
2,2,2,1620,2,1,2,1,11507
1,1,1,970,2,0,4,2,9920
4,2,2,540,1,0,5,1,7038
5,2,2,355,1,0,2,1,4959
2,4,4,85,0,0,4,1,5678
2,0,0,180,0,1,4,1,7229
2,1,1,425,1,1,4,2,7064
0,0,0,170,0,0,1,1,4823
2,1,1,365,1,0,4,2,14571
0,1,1,165,0,0,2,1,4148
1,1,1,920,2,0,4,1,13873
2,2,2,1415,1,1,0,2,10262
2,2,2,1430,2,0,1,3,15129
4,2,2,830,1,0,2,1,6645
0,1,1,155,0,0,5,2,4804
0,0,0,245,1,0,1,1,5746
5,2,2,460,1,0,4,0,5199
0,3,3,140,0,0,0,3,4332
0,2,2,575,1,0,6,1,6416
1,0,0,575,2,0,0,1,12935
2,0,0,685,1,1,3,1,7832
2,1,1,730,1,1,5,2,8586
2,0,0,175,0,1,0,2,5769
2,4,4,90,0,0,1,1,8040
6,2,2,190,0,0,0,1,12411
1,1,1,745,1,0,4,1,8366
4,2,2,705,1,0,2,1,7354
1,0,0,665,2,5,3,1,13576
4,2,2,585,1,0,2,1,11622
1,1,1,1045,2,0,3,0,12723
2,1,1,900,1,0,6,1,13759
0,2,2,380,1,0,2,2,6412
0,2,2,765,2,0,2,1,6494
2,4,4,90,0,0,6,2,5678
1,1,1,1545,1,0,3,1,8891
2,2,2,1260,1,0,6,3,17024
2,2,2,560,2,1,4,1,10368
2,1,1,1335,1,0,4,3,14571
2,0,0,495,1,1,3,1,7832
2,1,1,750,1,0,3,1,14151
4,2,2,510,1,0,3,1,7154
7,1,1,710,1,0,0,1,5192
4,2,2,630,2,0,0,2,21483
2,1,1,730,1,1,3,2,6812
0,0,0,300,1,0,6,3,13292
0,1,1,155,0,0,2,3,4174
2,2,2,1045,2,1,3,3,11150
0,2,2,310,1,0,2,2,5912
1,2,2,570,1,0,3,2,8907
1,0,0,640,1,0,1,2,8767
2,2,2,520,1,0,2,3,12242
1,1,1,580,1,0,4,3,6327
3,3,3,135,0,2,4,1,3543
4,2,2,675,1,0,2,1,15058
2,0,0,1410,1,1,1,3,11087
2,1,1,520,1,0,3,3,13941
3,2,2,380,1,0,6,2,7317
2,2,2,1430,2,0,3,3,15129
2,1,1,775,1,1,4,3,9663
0,2,2,300,1,0,2,2,5065
1,2,2,795,1,0,3,1,8907
3,1,1,150,0,0,3,1,4148
4,2,2,420,1,0,4,2,13587
2,2,2,395,1,1,3,3,10262
2,0,0,1090,1,0,0,2,12284
2,1,1,1285,1,0,2,3,14781
2,1,1,1495,1,1,5,1,9663
0,0,0,170,0,0,3,2,19685
1,1,1,795,1,0,3,1,10203
2,1,1,1330,1,0,2,1,13941
1,0,0,165,0,0,3,3,25703
2,2,2,865,1,1,4,2,10262
3,3,3,140,0,2,5,2,3543
3,1,1,150,0,2,1,2,3841
2,2,2,450,1,0,5,1,15554
2,1,1,345,1,1,4,2,10844
2,1,1,1285,1,0,4,2,12692
2,4,4,90,0,1,4,3,3210
1,2,2,435,2,0,2,2,9601
4,2,2,750,1,0,5,2,13377
2,1,1,1395,1,1,6,3,11134
4,2,2,725,1,0,2,1,8055
2,2,2,655,1,0,2,2,12242
1,0,0,1520,1,0,1,3,8425
3,4,4,90,0,0,5,0,2753
3,0,0,175,0,0,0,3,3311
0,1,1,240,1,0,4,1,4226
2,0,0,1210,1,4,3,1,26890
4,2,2,780,1,0,0,1,12524
3,1,1,150,0,0,3,2,3847
2,1,1,425,1,0,4,2,12681
2,2,2,1140,2,0,3,1,13882
2,2,2,1615,2,0,5,1,15129
2,1,1,740,1,1,3,1,10844
2,0,0,650,1,0,1,3,12547
2,1,1,585,1,0,4,3,14178
0,2,2,575,1,0,6,2,14871
2,2,2,1125,2,1,4,1,10368
4,2,2,780,1,0,0,1,15078
0,1,1,160,0,0,1,3,4804
3,1,1,150,0,0,3,2,3873
3,1,1,150,0,2,0,2,3841
5,2,2,355,1,0,6,1,5457
2,1,1,510,1,0,3,2,14781
2,2,2,1260,1,0,1,3,15764
6,0,0,170,0,0,4,1,4668
2,2,2,195,0,0,0,1,9564
0,2,2,860,1,0,2,1,7191
2,2,2,520,1,0,0,3,15764
2,1,1,1315,1,0,2,2,14388
2,2,2,520,1,1,2,3,6540
3,0,0,170,0,0,0,1,3625
4,2,2,705,1,0,3,1,8266
3,1,1,435,1,0,5,1,10944
0,2,2,300,1,0,2,2,5073
2,0,0,400,1,1,4,0,9134
6,1,1,1440,1,0,4,3,8085
2,0,0,325,1,0,0,1,22270
1,1,1,1620,2,0,4,1,9836
0,2,2,420,1,0,6,3,14871
2,4,4,605,2,0,1,1,23528
2,0,0,180,0,0,3,1,8016
2,0,0,550,1,0,0,1,12284
4,2,2,900,1,0,4,1,7005
0,1,1,155,0,0,2,1,4804
0,2,2,300,1,0,2,0,6827
1,4,4,80,0,0,3,1,3100
2,4,4,90,0,1,4,3,2759
2,1,1,1480,1,0,3,3,13067
5,0,0,165,0,0,0,3,3898
2,2,2,1125,2,1,4,1,10368
3,0,0,170,0,2,0,0,4273
3,0,0,160,0,0,4,0,3311
4,2,2,720,1,1,0,1,15136
4,2,2,665,1,0,2,1,6601
6,1,1,1580,1,0,4,3,8452
2,1,1,1285,1,1,5,2,9314
0,2,2,345,1,0,6,0,6386
4,2,2,840,1,0,0,1,13377
2,4,4,90,0,0,6,0,5678
7,0,0,170,0,0,5,3,4483
2,2,2,1355,1,1,0,2,12898
0,0,0,175,0,0,6,1,7648
2,1,1,1025,1,0,4,1,14571
0,4,4,90,0,0,3,1,4049
1,0,0,875,2,0,0,1,11728
3,1,1,155,0,0,3,1,3873
1,2,2,765,1,0,3,3,7480
2,0,0,180,0,0,4,3,8541
2,0,0,755,1,4,3,3,31825
0,3,3,140,0,0,6,2,3597
2,0,0,1070,1,0,1,3,13817
2,1,1,740,1,0,4,1,14571
7,2,2,865,1,0,5,2,6853
2,2,2,1760,2,0,0,3,16704
3,0,0,170,0,2,0,1,3573
6,1,1,1550,1,0,2,2,9345
2,2,2,1375,2,0,5,0,13014
4,2,2,780,1,0,4,1,13797
1,0,0,1355,3,0,6,2,12358
4,2,2,440,1,1,1,3,14086
0,3,3,140,0,0,1,3,3597
2,1,1,800,1,0,4,3,13731
2,2,2,520,1,1,1,3,12898
2,2,2,745,1,0,3,2,14714
6,0,0,170,0,0,2,1,5403
2,0,0,165,0,1,0,1,5769
7,1,1,155,0,0,6,1,5620
0,2,2,195,0,0,1,0,5000
1,2,2,1855,2,0,3,2,10703
4,2,2,570,1,0,5,1,13727
2,1,1,800,1,0,3,3,14388
1,1,1,920,2,0,3,1,13033
2,0,0,1420,1,0,3,1,22270
0,2,2,345,1,0,0,3,6769
7,1,1,500,2,0,4,2,5192
2,4,4,85,0,1,4,0,4995
0,3,3,140,0,0,3,1,8580
1,2,2,1255,1,0,5,2,7480
2,0,0,180,0,1,5,1,5198
2,2,2,560,2,1,3,1,10368
2,4,4,85,0,0,2,1,8040
2,2,2,1205,2,0,1,1,18909
1,1,1,1345,2,0,4,1,12849
1,2,2,1350,1,0,3,1,22798
2,1,1,590,1,0,3,1,14571
2,0,0,1090,1,1,0,2,13502
3,3,3,140,0,2,2,2,3332
4,2,2,705,1,0,3,1,7354
4,2,2,660,1,0,2,1,8073
0,4,4,85,0,0,3,1,4049
2,2,2,1570,1,0,1,0,15029
1,2,2,1420,2,0,0,1,10975
4,2,2,920,1,0,6,1,7038
2,2,2,660,1,0,3,1,15554
1,0,0,170,0,0,4,3,5228
0,2,2,325,1,0,6,0,5636
1,2,2,1180,2,0,3,2,9653
2,1,1,910,1,1,4,3,8586
3,4,4,90,0,0,1,2,2017
6,1,1,1625,1,0,4,3,9345
2,2,2,1925,2,1,3,1,9270
2,2,2,810,2,0,2,0,13292
2,2,2,1570,2,1,2,2,8098
1,2,2,1420,1,0,3,1,7952
0,2,2,415,1,0,4,3,5883
2,0,0,180,0,0,3,3,8016
3,1,1,150,0,0,5,2,4174
4,2,2,925,1,0,2,1,10696
6,0,0,155,0,0,4,2,4878
3,0,0,170,0,0,4,1,3971
4,2,2,390,1,0,2,3,7198
2,1,1,1540,1,1,2,3,9314
3,0,0,170,0,0,5,1,4423
3,1,1,155,0,2,1,1,3841
4,2,2,510,1,0,2,1,7154
1,2,2,735,1,0,5,1,9929
4,2,2,455,1,0,3,1,8266
4,2,2,630,1,0,4,1,10877
0,1,1,150,0,0,0,2,4804
4,2,2,570,1,0,5,1,13587
0,2,2,515,1,0,0,0,13611
0,2,2,975,1,0,3,1,6628
0,2,2,195,0,0,4,2,5601
3,2,2,315,1,0,0,1,5583
0,0,0,170,0,0,1,1,3943
0,0,0,170,0,0,6,0,4777
2,1,1,960,1,1,3,3,9663
2,2,2,1375,2,1,6,0,10368
0,2,2,415,1,0,5,3,5883
0,1,1,155,0,0,5,1,4804
6,0,0,155,0,0,6,2,13383
4,2,2,555,1,0,6,2,9646
2,1,1,1570,1,0,5,2,11467
7,1,1,720,1,0,3,3,5192
2,2,2,1300,2,0,4,1,13376
7,0,0,165,0,0,6,3,6477
4,2,2,720,1,0,5,1,13727
6,1,1,1640,1,0,5,2,9555
2,2,2,1430,2,0,0,3,12819
6,4,4,750,1,0,0,1,12395
2,2,2,550,1,1,5,3,10262
2,1,1,740,1,0,1,1,14781
2,4,4,90,0,0,3,1,5678
3,1,1,330,1,0,2,2,7804
2,2,2,1680,1,1,3,2,10262
2,0,0,180,0,1,5,3,5198
0,4,4,90,0,0,1,1,4049
7,0,0,165,0,0,5,1,3383
1,2,2,320,1,0,0,2,7174
1,2,2,1590,1,0,2,3,8907
2,2,2,1615,2,0,6,1,13014
2,1,1,665,1,0,2,3,13584
7,1,1,150,0,0,2,3,4107
2,4,4,90,0,1,4,0,2071
2,2,2,450,1,1,3,3,12373
1,0,0,1745,2,0,1,1,13303
2,1,1,1055,1,1,4,2,8529
2,1,1,1495,1,0,3,3,14571
2,2,2,1760,2,0,0,3,15129
2,0,0,180,0,0,4,1,8016
0,1,1,160,0,0,3,3,4804
1,0,0,325,1,0,1,1,5118
2,1,1,1430,1,1,5,1,9663
1,1,1,1840,2,0,4,0,12723
5,0,0,165,0,0,3,3,3419
2,0,0,710,1,1,1,3,11087
0,1,1,155,0,0,2,3,4174
2,2,2,1225,1,1,4,1,10262
2,2,2,1620,2,0,5,1,12609
6,0,0,160,0,0,2,1,4668
3,4,4,90,0,2,4,3,1965
0,4,4,90,0,0,6,1,4049
1,1,1,150,0,0,2,2,5195
0,1,1,155,0,0,5,3,4804
0,0,0,170,0,0,6,2,7648
0,3,3,140,0,0,1,1,3850
1,0,0,165,0,0,0,1,6121
0,3,3,145,0,0,1,0,3540
2,0,0,340,1,1,4,0,9134
2,1,1,1660,1,1,3,3,10844
0,3,3,140,0,0,2,3,5277
0,2,2,300,1,0,1,2,5073
3,1,1,155,0,2,0,1,3841
4,2,2,690,1,0,2,1,10877
2,2,2,1575,1,1,2,2,5406
2,1,1,1005,1,0,4,2,14151
2,2,2,1090,2,0,2,3,14237
0,4,4,90,0,0,0,0,2754
1,1,1,805,1,0,5,1,11306
7,1,1,720,1,0,5,3,5192
6,3,3,135,0,0,4,1,3687
4,2,2,910,1,0,2,0,12192
2,2,2,360,1,1,0,2,12898
2,2,2,1395,1,0,4,3,14924
3,1,1,435,1,0,4,1,8479
4,2,2,690,1,1,0,2,6943
4,2,2,755,1,0,3,1,7354
4,2,2,600,1,0,3,1,12192
0,0,0,180,0,0,1,3,3943
2,2,2,1430,2,0,2,3,15129
6,0,0,160,0,0,2,1,5403
2,2,2,1140,2,0,3,1,13882
2,4,4,90,0,0,3,3,5678
6,0,0,170,0,0,5,1,5403
6,0,0,170,0,0,3,3,4878
0,2,2,880,2,0,2,1,6494
0,0,0,165,0,0,6,0,4777
1,4,4,90,0,0,3,2,3625
1,1,1,1830,2,0,4,2,9258
2,2,2,360,1,1,3,2,10262
1,0,0,1770,4,5,3,0,17686
0,1,1,150,0,0,0,2,4174
4,2,2,910,1,0,1,1,7485
1,1,1,1610,2,0,5,1,11222
2,1,1,1685,1,0,5,2,12121
1,1,1,610,2,0,1,1,10697
2,2,2,450,1,1,3,1,12373
3,1,1,520,1,0,1,1,6381
2,2,2,2070,2,0,0,2,17072
2,2,2,1615,2,1,4,1,10368
0,0,0,175,0,0,4,3,4823
1,2,2,795,1,0,6,1,27282
0,4,4,95,0,0,4,3,2227
0,0,0,165,0,0,1,0,4545
0,1,1,160,0,0,3,2,4148
0,1,1,155,0,0,1,2,4148
1,0,0,1625,2,0,3,1,7642
2,2,2,1235,1,1,2,2,10262
2,0,0,180,0,1,4,1,4030
0,2,2,195,0,0,3,2,5000
3,2,2,270,1,0,4,1,5264
2,0,0,185,0,1,6,3,7229
2,2,2,660,1,1,2,1,10577
1,1,1,1625,2,0,4,0,12723
2,2,2,395,1,0,6,3,14714
2,2,2,1570,1,1,3,0,7438
1,1,1,1435,1,0,2,3,10203
7,1,1,150,0,0,2,3,3782
2,2,2,810,2,0,4,0,13014
4,2,2,390,1,0,2,3,8073
0,1,1,155,0,0,3,2,4804
0,1,1,330,1,0,3,1,4864
4,2,2,730,1,0,0,1,15135
1,1,1,1100,1,0,3,2,8366
2,2,2,1375,2,0,4,0,13292
1,0,0,165,0,0,5,2,7171
2,1,1,690,1,0,2,1,12121
1,2,2,500,2,0,4,1,11753
0,0,0,285,1,0,3,0,8064
2,2,2,1680,1,1,3,2,10262
0,3,3,140,0,0,1,3,5277
2,0,0,180,0,0,4,2,8016
